nt     3 num 275 Ex     1.75064e-20 Ey     3.63867e-22 Ez     3.52292e-22 Hx     3.91536e-23 Hy     1.78253e-21 Hz     1.75600e-21 Jx     7.20591e-18 Jy     1.74469e-19 Jz     1.71331e-19 Qx     1.89594e-23 Qy     7.61367e-22 Qz     7.49625e-22 particles     1.00000e+00
nt     3 num 400 Ex     1.75064e-20 Ey     3.63867e-22 Ez     3.52292e-22 Hx     3.91536e-23 Hy     1.78253e-21 Hz     1.75600e-21 Jx     1.13483e-17 Jy     2.26806e-19 Jz     2.51085e-19 Qx     1.89594e-23 Qy     7.61367e-22 Qz     7.49625e-22 particles     1.00000e+00
nt     3 num 500 Ex     1.75064e-20 Ey     3.63867e-22 Ez     3.52292e-22 Hx     5.63662e-23 Hy     2.48524e-21 Hz     2.42958e-21 Jx     1.13483e-17 Jy     2.26806e-19 Jz     2.51085e-19 Qx     1.89594e-23 Qy     7.61367e-22 Qz     7.49625e-22 particles     1.00000e+00
nt     3 num 600 Ex     2.04164e-20 Ey     6.96634e-22 Ez     6.52958e-22 Hx     5.63662e-23 Hy     2.48524e-21 Hz     2.42958e-21 Jx     1.13483e-17 Jy     2.26806e-19 Jz     2.51085e-19 Qx     1.89594e-23 Qy     7.61367e-22 Qz     7.49625e-22 particles     1.00000e+00
nt     4 num   0 Ex     2.04164e-20 Ey     6.96634e-22 Ez     6.52958e-22 Hx     5.63662e-23 Hy     2.48524e-21 Hz     2.42958e-21 Jx     1.13483e-17 Jy     2.26806e-19 Jz     2.51085e-19 Qx     1.89594e-23 Qy     7.61367e-22 Qz     7.49625e-22 particles     1.00000e+00
nt     4 num  50 Ex     2.04164e-20 Ey     6.96634e-22 Ez     6.52958e-22 Hx     7.47553e-23 Hy     3.19234e-21 Hz     3.09267e-21 Jx     1.13483e-17 Jy     2.26806e-19 Jz     2.51085e-19 Qx     2.35784e-23 Qy     8.52858e-22 Qz     8.18085e-22 particles     1.00000e+00
nt     4 num 270 Ex     2.04164e-20 Ey     6.96634e-22 Ez     6.52958e-22 Hx     7.47553e-23 Hy     3.19234e-21 Hz     3.09267e-21 Jx     6.91103e-18 Jy     1.88096e-19 Jz     1.73633e-19 Qx     2.35784e-23 Qy     8.52858e-22 Qz     8.18085e-22 particles     1.00000e+00
nt     4 num 275 Ex     2.04164e-20 Ey     6.96634e-22 Ez     6.52958e-22 Hx     7.47553e-23 Hy     3.19234e-21 Hz     3.09267e-21 Jx     6.91103e-18 Jy     1.88096e-19 Jz     1.73633e-19 Qx     2.35784e-23 Qy     8.52858e-22 Qz     8.18085e-22 particles     1.00000e+00
nt     4 num 400 Ex     2.04164e-20 Ey     6.96634e-22 Ez     6.52958e-22 Hx     7.47553e-23 Hy     3.19234e-21 Hz     3.09267e-21 Jx     9.94798e-18 Jy     2.71288e-19 Jz     2.63744e-19 Qx     2.35784e-23 Qy     8.52858e-22 Qz     8.18085e-22 particles     1.00000e+00
nt     4 num 500 Ex     2.04164e-20 Ey     6.96634e-22 Ez     6.52958e-22 Hx     9.54533e-23 Hy     3.95732e-21 Hz     3.81641e-21 Jx     9.94798e-18 Jy     2.71288e-19 Jz     2.63744e-19 Qx     2.35784e-23 Qy     8.52858e-22 Qz     8.18085e-22 particles     1.00000e+00
nt     4 num 600 Ex     2.21674e-20 Ey     1.27781e-21 Ez     1.17972e-21 Hx     9.54533e-23 Hy     3.95732e-21 Hz     3.81641e-21 Jx     9.94798e-18 Jy     2.71288e-19 Jz     2.63744e-19 Qx     2.35784e-23 Qy     8.52858e-22 Qz     8.18085e-22 particles     1.00000e+00
nt     5 num   0 Ex     2.21674e-20 Ey     1.27781e-21 Ez     1.17972e-21 Hx     9.54533e-23 Hy     3.95732e-21 Hz     3.81641e-21 Jx     9.94798e-18 Jy     2.71288e-19 Jz     2.63744e-19 Qx     2.35784e-23 Qy     8.52858e-22 Qz     8.18085e-22 particles     1.00000e+00
nt     5 num  50 Ex     2.21674e-20 Ey     1.27781e-21 Ez     1.17972e-21 Hx     1.16028e-22 Hy     4.69066e-21 Hz     4.52832e-21 Jx     9.94798e-18 Jy     2.71288e-19 Jz     2.63744e-19 Qx     2.70299e-23 Qy     8.86979e-22 Qz     8.67349e-22 particles     1.00000e+00
nt     5 num 270 Ex     2.21674e-20 Ey     1.27781e-21 Ez     1.17972e-21 Hx     1.16028e-22 Hy     4.69066e-21 Hz     4.52832e-21 Jx     8.10284e-18 Jy     1.68562e-19 Jz     1.96958e-19 Qx     2.70299e-23 Qy     8.86979e-22 Qz     8.67349e-22 particles     1.00000e+00
nt     5 num 275 Ex     2.21674e-20 Ey     1.27781e-21 Ez     1.17972e-21 Hx     1.16028e-22 Hy     4.69066e-21 Hz     4.52832e-21 Jx     8.10284e-18 Jy     1.68562e-19 Jz     1.96958e-19 Qx     2.70299e-23 Qy     8.86979e-22 Qz     8.67349e-22 particles     1.00000e+00
nt     5 num 400 Ex     2.21674e-20 Ey     1.27781e-21 Ez     1.17972e-21 Hx     1.16028e-22 Hy     4.69066e-21 Hz     4.52832e-21 Jx     1.13042e-17 Jy     2.49236e-19 Jz     2.83859e-19 Qx     2.70299e-23 Qy     8.86979e-22 Qz     8.67349e-22 particles     1.00000e+00
nt     5 num 500 Ex     2.21674e-20 Ey     1.27781e-21 Ez     1.17972e-21 Hx     1.38837e-22 Hy     5.46970e-21 Hz     5.28687e-21 Jx     1.13042e-17 Jy     2.49236e-19 Jz     2.83859e-19 Qx     2.70299e-23 Qy     8.86979e-22 Qz     8.67349e-22 particles     1.00000e+00
nt     5 num 600 Ex     2.37641e-20 Ey     2.11655e-21 Ez     1.95083e-21 Hx     1.38837e-22 Hy     5.46970e-21 Hz     5.28687e-21 Jx     1.13042e-17 Jy     2.49236e-19 Jz     2.83859e-19 Qx     2.70299e-23 Qy     8.86979e-22 Qz     8.67349e-22 particles     1.00000e+00
